seq,名称EN,名称CN,当前Tier,Core,完备度,Tier可信度,潜在区间,研究优先级,需复核,复核原因,去推断后仍成立,最关键缺失证据,建议研究问题,缺失证据全部,12项判定
192,Roman mosaic fragment,罗马马赛克残片,C,5.246,37.0,medium,C–B,2.26,是,原始考古环境与同源拼合未知，答案可能使当前Tier上移。,,缺原始出土地、建筑与铺设环境的可靠记录。,哈佛艺术博物馆2410展厅这件罗马马赛克残片对应哪个馆藏号，其原始遗址、建筑房间及与其他残片的接合关系是否有考古记录？,缺哈佛官方馆藏号、精确尺寸、年代、材料及高清图像。；缺出土地、建筑名称、房间功能及原始铺设位置。；缺动物种类、完整构图、边饰及原地坪图案的复原研究。；缺其是否与其他馆藏或遗址残片接合或同源的资料。；缺镶嵌块材料、修复及补配记录。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
193,Egyptian new‑kingdom stele,埃及新王国石碑,B,5.934,37.0,low,C–A,4.73,是,碑文身份、断代与同类地位均属定级核心但尚未核实。,,缺HAM官方对象页及碑文身份、断代的可核验记录。,HAM官网中哪一馆藏号对应展厅2410的彩绘石灰岩新王国葬祭碑，其碑文确认了哪位墓主、哪些神祇和什么具体年代？,缺总述所称的Wikidata馆藏号、断代字段及其对应HAM官方对象页。；缺碑文转录译释，以及墓主、神祇和葬祭场景的权威识别。；缺与新王国彩绘葬祭碑在图像稀缺性、保存状态和制作质量上的比较。；缺完整所有权链及入藏经过。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
194,Egyptian bronze cat goddess statuette,埃及青铜猫女神小造像,C,5.437,35.4,medium,C–B,2.76,是,当前判断依赖未经证实的巴斯泰特身份与常见性论断。,,缺验证“同类常见、可替代”的存世量与品质比较。,HAM官方记录是否将该造像明确识别为巴斯泰特，断代与尺寸为何；同类猫形奉献青铜在主要埃及收藏中是否确属常见器型？,缺HAM官方对象页确认馆藏号、年代、尺寸、完整名称及图像。；缺以形制或铭文确认其为巴斯泰特而非其他猫科神像的依据。；缺同类猫形青铜的存世量、尺寸和铸造品质比较，以验证“常见、可替代”。；缺合金成分、修复处理和保存状况记录。,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
195,Etruscan bronze mirror,伊特鲁里亚青铜镜,B,6.676,35.4,low,C–A,4.84,是,图像身份与构图稀缺性直接决定其是否超出普通器类实例。,,缺镜背神话场景及铭文的权威识别。,HAM对象页如何识别该镜背人物与铭文，该构图在《Corpus Speculorum Etruscorum》及其他伊特鲁里亚铜镜目录中有多少对应实例？,缺HAM官方对象页确认馆藏号、尺寸、具体年代、文化归属及保存状况。；缺镜背人物、神话场景和可能铭文的权威识别与释读。；缺该构图在伊特鲁里亚铜镜中的存世数量、版本和刻工品质比较。；缺完整所有权链与入藏经过。,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
196,American colonial silver sugar bowl,北美殖民银糖罐,B,5.633,37.0,low,C–A,4.73,是,制作者、印记和历史关联未知，恰与当前定级依据直接冲突。,,缺银匠印与城市印释读，无法确认制作者及制作中心。,HAM对象页与底部印记图能否确认该糖罐的银匠、城市和年代，该银匠的同型糖罐在美国殖民银器目录中有多少件？,缺HAM官方对象页及底部印记图，以确认馆藏号、年代、尺寸和银匠。；缺银匠印、城市印和检验印的权威释读，以及该银匠在殖民银器史中的地位。；缺与同地区殖民时期糖罐在器形年代、稀缺性和工艺品质上的比较。；缺证据确认其是否与重要殖民人物、家庭或特殊委托有关。；缺完整所有权链和具体入藏手续记录。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
197,Federal mahogany side chair,联邦时期桃花心木边椅,C,5.246,37.0,medium,C–B,2.26,是,制作地区、工坊和结构常见性可能使当前Tier上下变化一级。,,缺结构、标签与烙印证据确认制作地区和工坊。,HAM记录及椅底标签、烙印和榫卯能否确认其新英格兰具体产地或工坊，它与Winterthur及HAM所藏同型联邦边椅相比是否罕见？,缺HAM官方对象页确认馆藏号、具体年代、尺寸、木材和完整图像。；缺榫卯、雕刻、标签和烙印资料，以确认制作地区、工坊及结构类型。；缺与新英格兰联邦时期边椅在结构稀缺性和工艺品质上的比较。；缺原座面、表面处理、修补及换面记录。；缺完整所有权链和入藏经过。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
198,Chippendale wall mirror,齐本德尔壁挂镜,B,5.782,37.0,low,C–A,4.73,是,产地、工坊与原配状态未知，可能明显改变其品质和稀缺性判断。,,缺构造、标签与雕刻证据确认产地和工坊。,HAM对象页及镜框背面构造、标签和印记能否确认其制作城市或工坊，镜板是否原配，同型壁镜在主要美国装饰艺术收藏中有多少件？,缺HAM官方对象页确认馆藏号、年代、尺寸、木材、产地和完整图像。；缺背板构造、标签、印记和雕刻细节，以判断具体工坊或雕刻师。；缺镜板是否原配以及框体修补、镀饰和表面处理的专业记录。；缺同型齐本德尔式壁镜的版本数量、雕刻品质和市场外馆藏比较。；缺完整所有权链和入藏经过。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
199,Tiffany favrile glass bowl,蒂凡尼法夫赖尔玻璃碗,B,6.348,35.4,low,C–A,4.84,是,制造者、型号及“次要器型”均未核实，直接关系当前Tier。,,缺底部款识与官方记录确认制造者、型号和年代。,HAM对象页和底部款识将该碗归于Tiffany Studios还是其他制造主体，型号与年代为何，该型号在HAM及其他公共收藏中有多少件？,缺HAM官方对象页及底部款识图，以确认馆藏号、制造者、型号、年代和尺寸。；缺该碗形型号的产量、变体、制作年代和市场外馆藏分布资料。；缺与HAM其他蒂凡尼法夫赖尔器物在品质、器型层级和馆藏地位上的比较。；缺玻璃配方、成形方法、损伤和修复记录。；缺完整来源、展览和入藏记录。,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
200,European 17th‑century tapestry cushion panel,17世纪欧洲挂毯靠垫面,C,4.560,37.5,medium,C–B,1.97,是,作坊归属与原属整体可能使其从普通残片变为较重要实例。,,缺织造中心、作坊和具体年代的专业鉴定。,HAM对象页将该残片归于哪个织造中心和年代，其图案能否与某件靠垫、座椅或成套家具的其他存世残片拼合？,缺HAM官方对象页及正反面图像，以确认馆藏号、尺寸、图案和残缺范围。；缺织造中心、作坊、材料、技法和具体年代的专业鉴定。；缺证据确认其原属靠垫、座椅或其他家具，以及在原整体中的位置。；缺图案版本、同类残片数量和织造品质比较。；缺完整所有权链和入藏经过。,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=partial
201,Renaissance bronze plaquette,文艺复兴青铜浮雕牌,B,5.678,35.4,low,C–A,4.84,是,作者与模型归属可使普通浮雕牌和重要作品之间产生显著差异。,,缺作者、作坊或构图模型的权威归属。,HAM对象页如何识别该圣经场景并归属作者或作坊，该构图在Molinier《Les Plaquettes》及较新馆藏图录中有多少同模铸本？,缺HAM官方对象页确认馆藏号、尺寸、具体年代、地区和完整图像。；缺圣经场景、构图来源以及作者、作坊或模型归属的权威研究。；缺同模铸本数量、版本次序、铸造质量和后期翻铸情况的比较。；缺完整所有权、展览、出版和入藏记录。,basic_identification=partial date_period=partial maker_culture=none historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
